ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,ont,comparison
GO:0005759,mitochondrial matrix,369,-0.323206309354283,-1.45058861510965,0.00454545454545455,0.0200284090909091,0.0109150717703349,CC,mono-sp-vs-hc
GO:0030027,lamellipodium,149,0.355068894948981,1.43428957947041,0.00711743772241993,0.0298728813559322,0.0162801070472792,CC,mono-sp-vs-hc
GO:0044433,cytoplasmic vesicle part,446,0.299602665538961,1.37317431732239,0.00738007380073801,0.0298728813559322,0.0162801070472792,CC,mono-sp-vs-hc
GO:0098802,plasma membrane receptor complex,126,0.385981790221701,1.56148732154266,0.00766283524904215,0.0298728813559322,0.0162801070472792,CC,mono-sp-vs-hc
GO:0031256,leading edge membrane,108,0.424010200824978,1.6420449858253,0.00772200772200772,0.0298728813559322,0.0162801070472792,CC,mono-sp-vs-hc
GO:0031253,cell projection membrane,215,0.358054300143435,1.52490014217903,0.0078740157480315,0.0298728813559322,0.0162801070472792,CC,mono-sp-vs-hc
GO:0016604,nuclear body,328,-0.305928808058231,-1.36246328064034,0.00836820083682008,0.0298728813559322,0.0162801070472792,CC,mono-sp-vs-hc
GO:0000428,DNA-directed RNA polymerase complex,118,-0.392174663304908,-1.58036683559557,0.00847457627118644,0.0298728813559322,0.0162801070472792,CC,mono-sp-vs-hc
GO:0055029,nuclear DNA-directed RNA polymerase complex,118,-0.392174663304908,-1.58036683559557,0.00847457627118644,0.0298728813559322,0.0162801070472792,CC,mono-sp-vs-hc
GO:0044455,mitochondrial membrane part,161,0.330488415741787,1.36041669514934,0.011070110701107,0.0378625134264232,0.0206342924981627,CC,mono-sp-vs-hc
GO:0036477,somatodendritic compartment,470,0.270726118285313,1.24049623955773,0.0112781954887218,0.0378625134264232,0.0206342924981627,CC,mono-sp-vs-hc
GO:0031227,intrinsic component of endoplasmic reticulum membrane,117,0.359892923298844,1.43329614340083,0.0116279069767442,0.0381287182260681,0.0207793686487717,CC,mono-sp-vs-hc
GO:0005777,peroxisome,116,-0.398863029901965,-1.58456219227455,0.0123456790123457,0.0383152173913043,0.0208810068649886,CC,mono-sp-vs-hc
GO:0042579,microbody,116,-0.398863029901965,-1.58456219227455,0.0123456790123457,0.0383152173913043,0.0208810068649886,CC,mono-sp-vs-hc
GO:0005938,cell cortex,202,0.33381064915898,1.40283085718019,0.0125,0.0383152173913043,0.0208810068649886,CC,mono-sp-vs-hc
GO:0030880,RNA polymerase complex,119,-0.396999786900237,-1.59279565028217,0.0131578947368421,0.0394736842105263,0.0215123474980845,CC,mono-sp-vs-hc
GO:0044437,vacuolar part,344,0.295323890543311,1.31030421510536,0.0150943396226415,0.0443396226415094,0.0241641840450182,CC,mono-sp-vs-hc
GO:0010008,endosome membrane,352,0.28568008695639,1.28484267260742,0.0158730158730159,0.0456754130223518,0.024892162378736,CC,mono-sp-vs-hc
GO:0030176,integral component of endoplasmic reticulum membrane,113,0.351411332884967,1.39820494113895,0.0189393939393939,0.0534090909090909,0.0291068580542265,CC,mono-sp-vs-hc
GO:0061695,transferase complex, transferring phosphorus-containing groups,226,-0.30861856023526,-1.32460784266989,0.0193798449612403,0.0535795713634291,0.0291997664018688,CC,mono-sp-vs-hc
GO:0044450,microtubule organizing center part,129,-0.37017957829607,-1.45724136454236,0.02,0.0540727105384261,0.029468517128071,CC,mono-sp-vs-hc
GO:0043292,contractile fiber,157,0.342918173504966,1.3952379712277,0.0203252032520325,0.0540727105384261,0.029468517128071,CC,mono-sp-vs-hc
GO:0005681,spliceosomal complex,162,-0.326830172066065,-1.35944620000791,0.0208333333333333,0.0540851553509781,0.0294752992954192,CC,mono-sp-vs-hc
GO:0099568,cytoplasmic region,217,0.327204242432134,1.38266992095017,0.0210970464135021,0.0540851553509781,0.0294752992954192,CC,mono-sp-vs-hc
GO:0030016,myofibril,147,0.328655727296448,1.33368427450256,0.0272373540856031,0.068579766536965,0.037374564816711,CC,mono-sp-vs-hc
GO:0009897,external side of plasma membrane,185,0.312028287104746,1.30052996696434,0.0299625468164794,0.072839984502131,0.0396962961452449,CC,mono-sp-vs-hc
GO:0043209,myelin sheath,151,0.322614424383476,1.3118767278765,0.0299625468164794,0.072839984502131,0.0396962961452449,CC,mono-sp-vs-hc
GO:0032993,protein-DNA complex,138,0.349261887320808,1.39315418379187,0.0307692307692308,0.0735332464146023,0.0400741096548411,CC,mono-sp-vs-hc
GO:0044448,cell cortex part,101,0.356621495708826,1.37791746422566,0.033195020746888,0.0780082987551867,0.0425129213074179,CC,mono-sp-vs-hc
GO:0012506,vesicle membrane,403,0.272198518627739,1.23567236065709,0.0338345864661654,0.078121152425511,0.0425744242408533,CC,mono-sp-vs-hc
GO:0055037,recycling endosome,112,0.33806646103584,1.32167767230485,0.0343511450381679,0.078121152425511,0.0425744242408533,CC,mono-sp-vs-hc
GO:0030666,endocytic vesicle membrane,127,0.329684482563907,1.33432140038406,0.037037037037037,0.0828924162257496,0.045174665057706,CC,mono-sp-vs-hc
GO:0008324,cation transmembrane transporter activity,405,0.33646111389336,1.52352705532212,0.00352112676056338,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0046982,protein heterodimerization activity,345,0.330869771791674,1.48112668873271,0.003584229390681,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0003924,GTPase activity,191,0.400473003263604,1.70037293343768,0.00359712230215827,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0022890,inorganic cation transmembrane transporter activity,340,0.358048691089145,1.58937867427175,0.0036101083032491,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0015077,monovalent inorganic cation transmembrane transporter activity,219,0.40101353466277,1.70914909167765,0.00367647058823529,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0005126,cytokine receptor binding,183,0.383985338181135,1.57682193513471,0.00371747211895911,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0000976,transcription regulatory region sequence-specific DNA binding,486,0.288101907393037,1.33433368125068,0.00373134328358209,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0005509,calcium ion binding,416,0.384564746330947,1.73976811977032,0.00373134328358209,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0005125,cytokine activity,130,0.436856881338171,1.72920148559468,0.00377358490566038,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0017016,Ras GTPase binding,202,0.326718013340252,1.39099709954311,0.00377358490566038,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0000977,RNA polymerase II regulatory region sequence-specific DNA binding,427,0.300405635182881,1.37198585260419,0.00378787878787879,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0000987,core promoter proximal region sequence-specific DNA binding,270,0.317742856537948,1.39065516783449,0.00378787878787879,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0001159,core promoter proximal region DNA binding,270,0.317742856537948,1.39065516783449,0.00378787878787879,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0000981,RNA polymerase II transcription factor activity, sequence-specific DNA binding,410,0.338274843052697,1.52332842927572,0.00380228136882129,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0003779,actin binding,318,0.334684988418293,1.48109941834965,0.00381679389312977,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0019901,protein kinase binding,477,0.310956695759188,1.42913033491005,0.00381679389312977,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0000982,transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding,228,0.391499679813992,1.67498599483425,0.00383141762452107,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0001664,G-protein coupled receptor binding,158,0.410985689626982,1.71099538466461,0.00384615384615385,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0001012,RNA polymerase II regulatory region DNA binding,430,0.30389281386873,1.38427774547002,0.00386100386100386,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0051020,GTPase binding,238,0.32293053851632,1.3983613411978,0.00387596899224806,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0004857,enzyme inhibitor activity,251,0.323436018382951,1.39568443222877,0.00390625,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0004518,nuclease activity,173,-0.369401328074464,-1.5373156121629,0.00401606425702811,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0001077,transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding,155,0.392122189228374,1.62124629932485,0.00403225806451613,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0008168,methyltransferase activity,185,-0.372448376473183,-1.58379429500171,0.00408163265306122,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0001228,transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding,210,0.372459145362553,1.59262088637378,0.00413223140495868,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0016741,transferase activity, transferring one-carbon groups,191,-0.369749513904662,-1.56663173103781,0.004149377593361,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0016779,nucleotidyltransferase activity,120,-0.3971130228788,-1.56393496064963,0.00421940928270042,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0004386,helicase activity,141,-0.375293141836069,-1.54011850083241,0.00427350427350427,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0016874,ligase activity,348,-0.341354906476439,-1.52145659405107,0.00427350427350427,0.0187150014736222,0.00977244171436549,MF,mono-sp-vs-hc
GO:0001227,transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding,115,0.388365884605394,1.50493206911062,0.0072992700729927,0.0288276018613097,0.0150529541422504,MF,mono-sp-vs-hc
GO:0031267,small GTPase binding,218,0.311199691563314,1.33798503566482,0.00738007380073801,0.0288276018613097,0.0150529541422504,MF,mono-sp-vs-hc
GO:0000978,RNA polymerase II core promoter proximal region sequence-specific DNA binding,261,0.313933009961926,1.37469677140623,0.00746268656716418,0.0288276018613097,0.0150529541422504,MF,mono-sp-vs-hc
GO:0003682,chromatin binding,385,0.278486978206829,1.27072720272598,0.00749063670411985,0.0288276018613097,0.0150529541422504,MF,mono-sp-vs-hc
GO:0004519,endonuclease activity,108,-0.369007815410717,-1.4614760301435,0.00803212851405622,0.0300023623907394,0.0156663806930508,MF,mono-sp-vs-hc
GO:0016887,ATPase activity,368,-0.277581804674104,-1.25320708522093,0.00869565217391304,0.0315527950310559,0.0164759725400458,MF,mono-sp-vs-hc
GO:0022804,active transmembrane transporter activity,241,0.321001269326828,1.37084399471232,0.0109090909090909,0.0384848484848485,0.0200956937799043,MF,mono-sp-vs-hc
GO:0050662,coenzyme binding,164,-0.324286709114009,-1.34838638072444,0.0153846153846154,0.0501629307791054,0.0261936563537807,MF,mono-sp-vs-hc
GO:0003714,transcription corepressor activity,179,0.335749780675259,1.38485695194149,0.0155038759689922,0.0501629307791054,0.0261936563537807,MF,mono-sp-vs-hc
GO:0048037,cofactor binding,220,-0.30333318461231,-1.29849001301695,0.0160642570281124,0.0501629307791054,0.0261936563537807,MF,mono-sp-vs-hc
GO:0000989,transcription factor activity, transcription factor binding,495,0.266108309239285,1.21764834960865,0.0161943319838057,0.0501629307791054,0.0261936563537807,MF,mono-sp-vs-hc
GO:0050839,cell adhesion molecule binding,138,0.327796950750761,1.3304000530188,0.0161943319838057,0.0501629307791054,0.0261936563537807,MF,mono-sp-vs-hc
GO:0042578,phosphoric ester hydrolase activity,288,0.284699856425408,1.25557774855212,0.0172413793103448,0.0521346469622332,0.0272232304900182,MF,mono-sp-vs-hc
GO:0042623,ATPase activity, coupled,278,-0.281906127040105,-1.23904568644901,0.0212765957446809,0.0627470355731225,0.0327647181194092,MF,mono-sp-vs-hc
GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,116,-0.353627918283614,-1.42304687441718,0.0217391304347826,0.0627470355731225,0.0327647181194092,MF,mono-sp-vs-hc
GO:0000988,transcription factor activity, protein binding,497,0.26378934614823,1.20732199811091,0.0238095238095238,0.066027926322044,0.0344779059949339,MF,mono-sp-vs-hc
GO:0004721,phosphoprotein phosphatase activity,144,0.33490062414517,1.35480550389386,0.0252100840336134,0.066027926322044,0.0344779059949339,MF,mono-sp-vs-hc
GO:0046873,metal ion transmembrane transporter activity,253,0.299305293374148,1.29534469160345,0.0253623188405797,0.066027926322044,0.0344779059949339,MF,mono-sp-vs-hc
GO:0001047,core promoter binding,132,0.332426074138988,1.33384535104389,0.0262172284644195,0.066027926322044,0.0344779059949339,MF,mono-sp-vs-hc
GO:0019001,guanyl nucleotide binding,323,0.272080240407992,1.21671159822842,0.0262172284644195,0.066027926322044,0.0344779059949339,MF,mono-sp-vs-hc
GO:0005525,GTP binding,309,0.275340284101918,1.2300028230232,0.0264150943396226,0.066027926322044,0.0344779059949339,MF,mono-sp-vs-hc
GO:0032561,guanyl ribonucleotide binding,322,0.273371296291677,1.22076912937224,0.0265151515151515,0.066027926322044,0.0344779059949339,MF,mono-sp-vs-hc
GO:0003712,transcription cofactor activity,457,0.259373129979288,1.18607631651454,0.0274509803921569,0.0670437405731523,0.0350083353179328,MF,mono-sp-vs-hc
GO:0016791,phosphatase activity,211,0.294113840765123,1.2641039352367,0.028,0.0670943396226415,0.0350347567030785,MF,mono-sp-vs-hc
GO:0044389,ubiquitin-like protein ligase binding,239,0.296129621262748,1.27977792105894,0.0290909090909091,0.0684175084175084,0.035725677830941,MF,mono-sp-vs-hc
GO:0043492,ATPase activity, coupled to movement of substances,102,0.366694398445446,1.38827180155682,0.0305343511450382,0.0705065926439972,0.0368165382227255,MF,mono-sp-vs-hc
GO:0019902,phosphatase binding,149,0.326239205890297,1.31903067140757,0.0354330708661417,0.0803571428571428,0.0419602154993784,MF,mono-sp-vs-hc
GO:0019207,kinase regulator activity,149,0.332154465994724,1.34404676578184,0.0387596899224806,0.0852005903662955,0.0444893260926367,MF,mono-sp-vs-hc
GO:0019887,protein kinase regulator activity,134,0.333253750655492,1.33066555723825,0.0389105058365759,0.0852005903662955,0.0444893260926367,MF,mono-sp-vs-hc
GO:0019903,protein phosphatase binding,111,0.348852777919475,1.36717592926608,0.0423076923076923,0.0909505208333333,0.0474917763157895,MF,mono-sp-vs-hc
GO:0003729,mRNA binding,135,0.326535350789539,1.30484804326193,0.04296875,0.0909505208333333,0.0474917763157895,MF,mono-sp-vs-hc
GO:0005516,calmodulin binding,135,0.330291892346112,1.32790753988347,0.0448979591836735,0.0931706015739629,0.0486510393631137,MF,mono-sp-vs-hc
GO:0005539,glycosaminoglycan binding,116,0.331567007523629,1.31455651979885,0.0456273764258555,0.0931706015739629,0.0486510393631137,MF,mono-sp-vs-hc
GO:0008022,protein C-terminus binding,164,-0.305804160051408,-1.25939622329218,0.046218487394958,0.0931706015739629,0.0486510393631137,MF,mono-sp-vs-hc
GO:0031625,ubiquitin protein ligase binding,235,0.28888992173252,1.24107117373589,0.0481481481481481,0.0955439814814815,0.049890350877193,MF,mono-sp-vs-hc
GO:0023061,signal release,301,0.331021753213296,1.47250415585366,0.00336700336700337,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0032868,response to insulin,384,0.346869581372195,1.56730728044655,0.00341296928327645,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0043434,response to peptide hormone,491,0.356687597639375,1.65511111682384,0.00342465753424658,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:1901653,cellular response to peptide,431,0.367730148256814,1.68120449055447,0.00343642611683849,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0008286,insulin receptor signaling pathway,291,0.340793428382848,1.49540430638267,0.00348432055749129,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0032869,cellular response to insulin stimulus,345,0.345894335708218,1.54564483947728,0.00350877192982456,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0048589,developmental growth,429,0.305785222298527,1.38336496220733,0.00350877192982456,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0071375,cellular response to peptide hormone stimulus,416,0.360526686250133,1.64127060303411,0.00352112676056338,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0002009,morphogenesis of an epithelium,339,0.298060617900748,1.33230357158781,0.00353356890459364,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0051051,negative regulation of transport,366,0.324608361075404,1.46751051406709,0.00353356890459364,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0003013,circulatory system process,342,0.345484383431861,1.54868489300448,0.00354609929078014,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0006163,purine nucleotide metabolic process,394,0.307005723665411,1.38865567978844,0.00354609929078014,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0042063,gliogenesis,184,0.331377873165709,1.4121662088192,0.00354609929078014,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0043410,positive regulation of MAPK cascade,478,0.329203536576245,1.51038204371901,0.00354609929078014,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0008543,fibroblast growth factor receptor signaling pathway,266,0.310331194111326,1.35837793658332,0.00355871886120996,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0010035,response to inorganic substance,409,0.301275765888502,1.36081027108057,0.00355871886120996,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0031668,cellular response to extracellular stimulus,159,0.395472727992883,1.62549537854196,0.00355871886120996,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0032388,positive regulation of intracellular transport,299,0.309241920117382,1.3665498237808,0.00355871886120996,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0009636,response to toxic substance,205,0.374490498648035,1.59350809067979,0.00357142857142857,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0015833,peptide transport,248,0.395711043500968,1.71710743674348,0.00357142857142857,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0038179,neurotrophin signaling pathway,347,0.355667228423433,1.60016409839331,0.00357142857142857,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0051090,regulation of sequence-specific DNA binding transcription factor activity,301,0.371973930571185,1.65450746730771,0.00357142857142857,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0008015,blood circulation,340,0.347173127231022,1.55481712446114,0.003584229390681,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0045664,regulation of neuron differentiation,389,0.346385488218765,1.5764951372965,0.003584229390681,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0000186,activation of MAPKK activity,197,0.375533544958758,1.58600294427111,0.00359712230215827,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0002220,innate immune response activating cell surface receptor signaling pathway,121,0.392541426061239,1.55681201794299,0.00359712230215827,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0002526,acute inflammatory response,104,0.429163282168821,1.64604016662516,0.00359712230215827,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0006959,humoral immune response,121,0.443978358025277,1.74076206339568,0.00359712230215827,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0040008,regulation of growth,490,0.342748545642144,1.56102016992483,0.00359712230215827,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0055080,cation homeostasis,443,0.327150595201722,1.50612535010727,0.00359712230215827,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0072521,purine-containing compound metabolic process,432,0.283738739499187,1.29429264685373,0.00359712230215827,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:1903827,regulation of cellular protein localization,474,0.293102215538367,1.35604217636658,0.00359712230215827,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0010817,regulation of hormone levels,326,0.329226421115826,1.46082033012927,0.0036101083032491,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0030003,cellular cation homeostasis,389,0.324400395579262,1.48334585402348,0.0036101083032491,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0031344,regulation of cell projection organization,395,0.335840882583988,1.53325508642542,0.0036101083032491,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0038095,Fc-epsilon receptor signaling pathway,264,0.361316939197139,1.58225976488208,0.0036101083032491,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0048011,neurotrophin TRK receptor signaling pathway,345,0.354639655185997,1.5924918988685,0.0036101083032491,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0050727,regulation of inflammatory response,218,0.35812605513569,1.51980735536399,0.0036101083032491,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0097193,intrinsic apoptotic signaling pathway,265,0.368972766699254,1.60056491216173,0.0036101083032491,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0007596,blood coagulation,457,0.422988985292846,1.94444451807351,0.0036231884057971,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0009259,ribonucleotide metabolic process,388,0.311854518630953,1.40842943740261,0.0036231884057971,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0042886,amide transport,265,0.376393753148944,1.64124557803393,0.0036231884057971,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0044344,cellular response to fibroblast growth factor stimulus,279,0.323916019198454,1.42470842411763,0.0036231884057971,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0046883,regulation of hormone secretion,191,0.388493237379491,1.63322471715517,0.0036231884057971,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0050801,ion homeostasis,494,0.325725742221624,1.50194635481492,0.0036231884057971,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0007599,hemostasis,462,0.421914993881105,1.93785799563441,0.00363636363636364,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0009914,hormone transport,228,0.371741857468132,1.59579476097498,0.00363636363636364,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0010959,regulation of metal ion transport,230,0.396199490766808,1.71518458614156,0.00363636363636364,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0010975,regulation of neuron projection development,291,0.340494144275434,1.50755355551959,0.00363636363636364,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
GO:0051091,positive regulation of sequence-specific DNA binding transcription factor activity,184,0.348393993900304,1.46806279606349,0.00363636363636364,0.0160687260749577,0.00813705232546335,BP,mono-sp-vs-hc
